symbol,month,entry_day,expiration,strike,spot_entry,iv,realized_var,premium_over_spot,naked,static_hedge,daily_hedge,variance_premium,earnings_in_hold,hedged_sessions
AAL,2023-06-01,2023-06-21,2023-07-21,16.5,16.3,0.32465,0.12901329030003844,0.07576687116564418,0.25506072874493796,0.22703805668016055,0.038198380566800826,-0.023615667800038445,false,21
AAL,2023-07-01,2023-07-25,2023-08-18,17.0,16.650000000000002,0.331,0.05683655009701676,0.07027027027027026,-0.6752136752136745,-0.49852649572649493,0.0871854700854711,0.05272444990298324,false,18
AAL,2023-08-01,2023-08-22,2023-09-15,15.0,14.83,0.33635000000000004,0.07833457805708358,0.06911665542818612,-0.6487804878048774,-0.5899082926829262,0.2556965853658544,0.034796744442916444,false,17
AAL,2023-09-01,2023-09-19,2023-10-20,13.0,13.190000000000001,0.3452,0.1313320089967651,0.08339651250947687,-0.7454545454545453,-1.1018527272727274,-0.18891999999999928,-0.01216896899676509,false,23
AAL,2023-10-01,2023-10-24,2023-11-17,11.5,11.21,0.43845,0.11522950199192687,0.08920606601248884,0.20999999999999908,0.08191199999999901,0.1455969999999998,0.07700890050807314,false,18
AAL,2023-11-01,2023-11-21,2023-12-15,12.5,12.13,0.35005000000000003,0.10795119340003881,0.072959604286892,-1.248587570621469,-1.8104542372881358,-0.07391412429378641,0.014583809099961209,false,17
AAL,2023-12-01,2023-12-19,2024-01-19,14.0,14.3,0.3779,0.31962353008637834,0.08986013986013985,0.7354085603112841,0.622649027237354,-0.7384575875486372,-0.17681512008637834,false,20
AAL,2024-01-01,2024-01-23,2024-02-16,13.5,14.0,0.44720000000000004,0.20914555181727443,0.09142857142857143,0.10937499999999957,0.27137499999999976,-0.18509687500000035,-0.0091577118172744,false,18
AAL,2024-02-01,2024-02-21,2024-03-15,14.5,14.790000000000001,0.4267,0.11170239067354115,0.0878972278566599,0.5846153846153853,0.45098538461538523,0.2568100000000005,0.07037049932645886,false,17
AAL,2024-03-01,2024-03-19,2024-04-19,14.0,13.930000000000001,0.3598,0.18325179037734635,0.08219669777458721,0.9039301310043658,0.9097467248908285,0.01936768558951827,-0.05379575037734635,false,22
AAL,2024-04-01,2024-04-23,2024-05-17,14.5,14.23,0.47215,0.12402241729779247,0.09522136331693605,0.8302583025830255,0.8090036900369001,0.22670553505534938,0.09890320520220754,false,18
AAL,2024-05-01,2024-05-21,2024-06-21,14.5,14.030000000000001,0.3652,0.29430226139975446,0.08517462580185317,-1.7615062761506264,-1.328125523012551,-0.4799765690376567,-0.16093122139975444,false,21
AAL,2024-06-01,2024-06-25,2024-07-19,11.0,11.13,0.3349,0.104929444813837,0.07187780772686433,0.47500000000000014,0.35778125,-0.05227750000000017,0.007228565186162994,false,17
AAL,2024-07-01,2024-07-23,2024-08-16,10.5,10.48,0.5148,0.240388604669487,0.10209923664122138,0.5794392523364493,0.5549252336448606,0.0242093457943937,0.02463043533051304,false,18
AAL,2024-08-01,2024-08-20,2024-09-20,10.5,10.290000000000001,0.3808,0.08200043948419056,0.09475218658892127,0.4769230769230771,0.43172923076923103,0.3223251282051278,0.06300820051580946,false,22
AAP,2017-10-01,2017-10-24,2017-11-17,85.0,84.25,0.45215000000000005,0.4090618246937839,0.08961424332344213,0.43443708609271386,0.42758860927152176,-0.685687682119205,-0.20462220219378383,false,18
AAP,2017-11-01,2017-11-21,2017-12-15,90.0,88.93,0.3194,0.19483490191569452,0.06662543573597211,-0.8059071729957809,-0.9479417721518989,-0.4430963713080173,-0.09281854191569451,false,17
AAP,2018-03-01,2018-03-20,2018-04-20,115.0,114.25,0.33630000000000004,0.1301313503202978,0.07614879649890591,-0.29195402298850526,-0.28701045977011447,-0.17753482758620615,-0.017033660320297767,false,22
AAP,2018-04-01,2018-04-24,2018-05-18,105.0,106.93,0.40925,0.06559563753289846,0.08463480781819882,-0.47182320441989023,-0.23684939226519414,0.08714088397789982,0.10188992496710153,false,18
AAP,2018-05-01,2018-05-22,2018-06-15,120.0,115.33000000000001,0.48865000000000003,0.10830814843810062,0.06676493540275731,-1.2285714285714278,-2.3158188311688295,-0.34620233766233693,0.13047067406189938,false,17
AAP,2018-06-01,2018-06-19,2018-07-20,140.0,138.3,0.2762,0.026928810946696188,0.0636297903109183,0.6965909090909073,0.6587010227272708,0.4106644318181806,0.049357629053303806,false,22
AAP,2018-07-01,2018-07-24,2018-08-17,145.0,139.99,0.38055000000000005,0.10359977397595826,0.0814343881705836,-0.29122807017543867,-0.715596140350877,-0.06360842105263174,0.041218528524041786,false,18
AAP,2018-08-01,2018-08-21,2018-09-21,160.0,160.15,0.22725,0.03672742969312192,0.05213862004370903,-0.010778443113772011,0.04591125748503036,0.048108023952094764,0.014915132806878083,false,22
AAP,2018-09-01,2018-09-25,2018-10-19,170.0,167.32000000000002,0.2277,0.08695109597696166,0.04826081759502748,0.2978328173374628,0.36296482972136396,-0.42190773993807856,-0.03510380597696165,false,18
AAP,2018-10-01,2018-10-23,2018-11-16,165.0,163.97,0.45075000000000004,0.22660163481134987,0.09452948710129902,0.08322580645161239,0.0974825806451608,-0.2503715483870971,-0.023426072311349827,false,18
AAP,2018-11-01,2018-11-20,2018-12-21,180.0,171.53,0.30469999999999997,0.06300222568057123,0.0833673409899143,-0.9993006993006994,-0.4937681118881119,0.06694538461538511,0.029839864319428755,false,21
AAP,2018-12-01,2018-12-26,2019-01-18,150.0,155.03,0.39725,0.07731611930415855,0.08288718312584661,-0.37042801556420324,-0.06909540856031192,0.19820933852140055,0.08049144319584145,false,16
AAP,2019-01-01,2019-01-23,2019-02-15,165.0,164.33,0.32665,0.09975469785808207,0.06602568003407777,0.5400921658986167,0.5444219354838702,0.05420018433179636,0.00694552464191793,false,17
AAP,2019-02-01,2019-02-20,2019-03-15,165.0,166.0,0.326,0.08199698165517022,0.05602409638554217,-0.09247311827956944,-0.2277131182795695,-0.13950387096774153,0.02427901834482979,false,17
AAP,2019-03-01,2019-03-19,2019-04-18,160.0,163.42000000000002,0.25245,0.04722386379893981,0.0618039407661241,-0.5247524752475251,-0.2030716831683175,0.007948019801979437,0.0165071387010602,false,22
AAP,2019-04-01,2019-04-23,2019-05-17,170.0,172.47,0.27045,0.03342984925887777,0.056241665217139206,-0.2402061855670105,-0.5541237113402064,0.10175154639175368,0.03971335324112225,false,18
AAP,2019-05-01,2019-05-21,2019-06-21,160.0,161.3,0.43190000000000006,0.06422545146334181,0.09206447613143212,0.5447811447811455,0.4820379797979804,0.3193643771043774,0.12231215853665824,false,22
AAP,2019-06-01,2019-06-25,2019-07-19,150.0,154.5,0.25980000000000003,0.05584791100072456,0.06035598705501618,0.25683646112600456,0.3529419839142086,0.11110616621983799,0.011648128999275462,false,17
AAP,2019-08-01,2019-08-20,2019-09-20,135.0,135.38,0.26715,0.07510319561567826,0.06315556212143597,-1.419883040935672,-1.2345988304093563,-0.01434502923976672,-0.003734073115678263,false,22
AAP,2019-09-01,2019-09-24,2019-10-18,160.0,159.22,0.28595000000000004,0.05702228790778959,0.06060796382364025,0.6373056994818653,0.6338905699481866,0.21316777202072568,0.024745114592210425,false,18
AAP,2019-10-01,2019-10-22,2019-11-15,165.0,165.98000000000002,0.3783,0.12518567656932544,0.07741896614049884,0.8178988326848247,0.7927856809338517,0.0750096498054482,0.017925213430674575,false,18
AAP,2019-11-01,2019-11-19,2019-12-20,165.0,161.98000000000002,0.249,0.04938530610632425,0.06080997654031362,0.30152284263959445,0.36245989847715815,0.11041969543147333,0.012615693893675749,false,22
AAP,2019-12-01,2019-12-24,2020-01-17,160.0,160.57000000000002,0.22455000000000003,0.04568100045687216,0.047019991281061206,-0.1854304635761576,-0.2927353642384094,0.1800096688741727,0.004741702043127856,false,16
AAP,2020-01-01,2020-01-22,2020-02-21,150.0,147.65,0.39560000000000006,0.14477174788957609,0.09143244158482898,0.30444444444444546,0.33448177777777877,0.048977777777778043,0.011727612110423974,false,21
AAP,2020-02-01,2020-02-25,2020-03-20,140.0,137.6,0.3337,1.4046993850408773,0.07848837209302327,-5.015740740740741,-4.456666203703704,-1.096243611111111,-1.2933436950408774,false,18
AAP,2020-05-01,2020-05-19,2020-06-19,130.0,135.82,0.6129,0.1342603705779635,0.10712707995876897,-0.024054982817869757,0.17096219931271472,0.10660116838487951,0.24138603942203649,false,22
AAP,2020-06-01,2020-06-23,2020-07-17,150.0,149.97,0.41415,0.09377598837391257,0.08234980329399214,0.5838056680161955,0.5672550607287461,0.21577611336032443,0.07774423412608744,false,17
AAP,2020-07-01,2020-07-21,2020-08-21,145.0,147.38,0.4939,0.04297393547739569,0.11229474826977881,0.32870090634441007,0.40676978851963685,0.2975337160120846,0.20096327452260432,false,23
AAP,2020-08-01,2020-08-25,2020-09-18,155.0,156.06,0.32415000000000005,0.02780511861783877,0.065679866717929,0.8907317073170727,0.8696548292682922,0.6858337560975616,0.07726810388216127,false,17
AAP,2020-09-01,2020-09-22,2020-10-16,150.0,150.11,0.36705,0.039075665545016985,0.07094797148757577,0.531455399061032,0.5508837558685438,0.384541971830986,0.095650036954983,false,18
AAP,2020-10-01,2020-10-20,2020-11-20,155.0,153.02,0.41870000000000007,0.06251743659947316,0.10456149522938177,0.3331250000000008,0.3477350625000008,0.47359075000000034,0.11279225340052691,false,23
AAP,2020-11-01,2020-11-24,2020-12-18,145.0,149.83,0.28965,0.05925847022591208,0.06640859640926382,-0.506532663316584,-0.14404020100502618,-0.055493597989950634,0.024638652274087923,false,17
AAP,2020-12-01,2020-12-22,2021-01-15,160.0,159.4,0.30915000000000004,0.10237221061299606,0.06148055207026349,0.4642857142857143,0.4595698979591837,-0.06885959183673479,-0.0067984881129960345,false,16
AAP,2021-01-01,2021-01-20,2021-02-19,165.0,165.18,0.36085,0.17030088948797695,0.08082092262985834,0.9265917602996241,0.9295520599250924,-0.0846561048689155,-0.04008816698797693,false,21
AAP,2021-02-01,2021-02-23,2021-03-19,165.0,166.19,0.36185,0.09206224480025973,0.07190565015945605,-0.7573221757322177,-0.5925427615062762,-0.06680457740585795,0.038873177699740274,false,18
AAP,2021-03-01,2021-03-23,2021-04-16,180.0,179.53,0.27785000000000004,0.04293207356728829,0.06294212666406729,-0.14336283185840842,-0.13743805309734647,0.24616690265486665,0.03426854893271174,false,17
AAP,2021-04-01,2021-04-20,2021-05-21,195.0,193.91,0.32820000000000005,0.048965602623748994,0.07529266154401527,0.995890410958904,0.9951849315068491,0.4491995205479452,0.05874963737625104,false,23
AAP,2021-05-01,2021-05-25,2021-06-18,190.0,188.0,0.35965,0.0410675206922238,0.07287234042553191,0.7569343065693421,0.7345249635036487,0.5122999270072988,0.08828060180777622,false,17
AAP,2021-06-01,2021-06-22,2021-07-16,200.0,200.04000000000002,0.22885,0.03490111059824653,0.04624075184963007,0.3675675675675651,0.3840868108108083,0.16476583783783771,0.01747121190175347,false,17
AAP,2021-07-01,2021-07-20,2021-08-20,210.0,210.23000000000002,0.2763,0.0455181603535813,0.06968558245730865,0.9781569965870311,0.9764600682593861,0.4010664846416379,0.03082352964641869,false,23
AAP,2021-08-01,2021-08-24,2021-09-17,210.0,207.78,0.33694999999999997,0.038082237838302106,0.054384445086148814,0.6283185840707974,0.6458056637168151,0.3042544247787625,0.07545306466169788,false,17
AAP,2021-09-01,2021-09-21,2021-10-15,200.0,205.66,0.27090000000000003,0.05508762833700281,0.05543129436934746,-0.3535087719298253,-0.04601087719298281,0.02582335087719259,0.018299181662997203,false,18
AAP,2021-10-01,2021-10-19,2021-11-19,220.0,224.14000000000001,0.29890000000000005,0.04625882971518595,0.06870705808869457,0.35064935064935066,0.429416883116883,0.10691448051947991,0.04308238028481408,false,23
AAP,2021-11-01,2021-11-23,2021-12-17,230.0,235.77,0.26685000000000003,0.10415905375145323,0.06425753912711542,0.8138613861386125,0.7593399339933982,0.08872620462046057,-0.03295013125145321,false,17
AAP,2021-12-01,2021-12-21,2022-01-21,230.0,229.57000000000002,0.2946,0.04903645827166433,0.06337936141481901,0.7353951890034368,0.7322690034364265,0.22233567010309374,0.03775270172833566,false,21
AAP,2022-03-01,2022-03-22,2022-04-14,210.0,209.4,0.27690000000000003,0.07785703877845564,0.05515759312320917,0.24848484848484795,0.2456727272727267,-0.14067904761904879,-0.0011834287784556197,false,17
AAP,2022-05-01,2022-05-24,2022-06-17,185.0,180.23000000000002,0.6267,0.11040097645855572,0.08405925761526938,-0.13465346534653447,-0.002009504950494707,0.0409248184818487,0.2823519135414443,false,17
AAP,2022-06-01,2022-06-22,2022-07-15,170.0,174.66,0.37245000000000006,0.0857414911757911,0.0727126989579755,-0.47322834645669365,-0.16069881889763826,-0.013670078740157835,0.05297751132420894,false,16
AAP,2022-07-01,2022-07-19,2022-08-19,185.0,190.65,0.342,0.061650723503637296,0.08103855232100707,-0.42524271844660266,-0.12051702265372227,0.1329706148867311,0.055313276496362716,false,23
AAP,2022-08-01,2022-08-23,2022-09-16,200.0,199.05,0.4024,0.24869928196302057,0.07962823411203215,-1.0946372239747626,-1.1223091482649834,-0.44866321766561507,-0.0867735219630206,false,17
AAP,2022-10-01,2022-10-25,2022-11-18,175.0,181.4,0.43295,0.5001350624395389,0.09564498346196251,-0.5850144092219018,-1.1700092219020173,-1.014410086455331,-0.31268935993953884,false,18
AAP,2022-11-01,2022-11-22,2022-12-16,150.0,149.55,0.33585,0.04559320431738252,0.06653293212972249,0.011055276381909134,-0.0157463316582919,0.28938834170854366,0.06720201818261747,false,17
AAP,2022-12-01,2022-12-20,2023-01-20,140.0,139.38,0.29695000000000005,0.049507034128356525,0.06708279523604534,0.19893048128342145,0.22156909090908994,0.14496374331550696,0.0386722683716435,false,20
AAP,2023-01-01,2023-01-24,2023-02-17,150.0,147.27,0.4041,0.04288144729436645,0.08589665240714334,0.9992094861660086,0.9828679841897241,0.7963500395256927,0.12041536270563356,false,18
AAP,2023-04-01,2023-04-25,2023-05-19,125.0,123.78,0.2703,0.10164539302123238,0.060187429310066244,-0.01879194630872336,0.016264429530202743,0.023948187919463813,-0.02858330302123238,false,18
AAP,2023-06-01,2023-06-21,2023-07-21,68.0,68.72,0.32430000000000003,0.09007083141541455,0.07421420256111759,0.46470588235294047,0.5287499999999994,0.11522568627450999,0.015099658584585465,false,21
AAP,2023-08-01,2023-08-22,2023-09-15,68.0,67.34,0.77575,0.2833506199137299,0.15444015444015444,0.2134615384615385,0.17651230769230772,0.33439980769230754,0.31843744258627016,false,17
AAPL,2017-10-01,2017-10-24,2017-11-17,155.0,157.1,0.26895,0.051716539343435355,0.05442393380012731,-0.771929824561404,-0.4674298245614038,-0.11710959064327521,0.020617563156564656,true,18
AAPL,2017-11-01,2017-11-21,2017-12-15,170.0,173.14000000000001,0.17945,0.020940469530847165,0.03835046782950213,0.4021084337349399,0.4466584337349391,0.1698040662650601,0.011261832969152837,false,17
AAPL,2017-12-01,2017-12-19,2018-01-19,177.5,174.54000000000002,0.17165000000000002,0.021838347882435254,0.04262633207287728,0.8709677419354828,0.7562129032258058,0.2336560483870947,0.0076253746175647535,false,20
AAPL,2018-01-01,2018-01-23,2018-02-16,177.5,177.04000000000002,0.2662,0.13667203471550962,0.05521351107094442,0.481329923273658,0.4760007161125327,-0.25815652173913006,-0.06580959471550962,true,18
AAPL,2018-02-01,2018-02-21,2018-03-16,172.5,171.07000000000002,0.22515000000000002,0.028210753282364314,0.0429648681826153,0.24897959183673335,0.16643061224489678,0.14623265306122374,0.022481769217635696,false,17
AAPL,2018-03-01,2018-03-20,2018-04-20,175.0,175.24,0.21055000000000001,0.10187190654780034,0.047934261584113215,-0.10476190476190485,-0.17548190476190495,-0.6424896428571434,-0.057540604047800335,false,22
AAPL,2018-04-01,2018-04-24,2018-05-18,165.0,162.94,0.3153,0.06975214999733034,0.0682766662575181,-0.9155056179775283,-1.0726360449438206,0.019943191011234734,0.029661940002669668,true,18
AAPL,2018-05-01,2018-05-22,2018-06-15,187.5,187.16,0.16710000000000003,0.012417690965762763,0.03366103868347938,0.7873015873015868,0.7881015873015869,0.3686053968253956,0.015504719034237245,false,17
AAPL,2018-06-01,2018-06-19,2018-07-20,187.5,185.69,0.17385,0.0221060354874948,0.04308255694975497,0.5075000000000003,0.43548125000000026,0.20609549999999993,0.0081177870125052,false,22
AAPL,2018-07-01,2018-07-24,2018-08-17,192.5,193.0,0.2354,0.07582570967038277,0.04792746113989637,-1.7113513513513527,-1.5117883243243255,-0.36672237837837857,-0.020412549670382772,true,18
AAPL,2018-08-01,2018-08-21,2018-09-21,215.0,215.04000000000002,0.1776,0.04064994376556782,0.040690104166666664,0.6960000000000004,0.7104923428571431,0.0987335999999993,-0.009108183765567816,false,22
AAPL,2018-09-01,2018-09-25,2018-10-19,220.0,222.19,0.20945000000000003,0.0958457568492818,0.044106395427336964,0.9295918367346941,0.8755771428571433,-0.5334243877551005,-0.05197645434928179,false,18
AAPL,2018-10-01,2018-10-23,2018-11-16,220.0,222.73000000000002,0.33765,0.2031179407042284,0.07318277735374669,-0.623926380368098,-0.9028490797546012,-0.23091932515337357,-0.0891104182042284,true,18
AAPL,2018-11-01,2018-11-20,2018-12-21,185.0,176.98000000000002,0.33620000000000005,0.14103942595130872,0.09252457904848005,-1.092824427480915,-0.6523053435114492,-0.04847682442748061,-0.028008985951308685,false,21
AAPL,2020-01-01,2020-01-22,2020-02-21,317.5,317.7,0.2884,0.0905984570979143,0.0649984261882279,0.7845036319612596,0.7729968523002428,-0.16934503631961254,-0.0074238970979143,true,21
AAPL,2020-02-01,2020-02-25,2020-03-20,297.5,288.08000000000004,0.3647,1.1114290479163291,0.08174812552068869,-1.898513800424628,-1.3525885350318465,-1.7973565180467082,-0.978422957916329,false,18
AAPL,2020-04-01,2020-04-21,2020-05-15,277.5,268.37,0.46345000000000003,0.07423981774052349,0.10079368036665798,-0.1168207024029588,-0.3700219593345672,0.30496011090572955,0.14054608475947653,true,18
AAPL,2020-05-01,2020-05-19,2020-06-19,315.0,313.14000000000004,0.2771,0.07571716317735269,0.06841987609375999,-0.620536756126022,-0.6563911318553102,0.089664270711785,0.0010672468226473192,false,22
AAPL,2020-06-01,2020-06-23,2020-07-17,360.0,366.53000000000003,0.3065,0.0564396796506416,0.06575178020898699,-0.05020746887966808,0.11125377593360967,0.10270589211618124,0.03750257034935839,false,17
AAPL,2020-07-01,2020-07-21,2020-08-21,392.5,388.0,0.3543,0.23528150429280767,0.08543814432989692,-2.166817496229261,-2.3121303167420817,-0.5850440723981906,-0.10975301429280768,true,23
AAPL,2020-08-01,2020-08-25,2020-09-18,505.0,499.3,0.4931,0.31275378277554905,0.09423192469457241,-7.462486716259297,-7.20891001062699,0.013014984059511188,-0.06960617277554906,false,3
AAPL,2020-09-01,2020-09-22,2020-10-16,110.0,111.81,0.5125500000000001,0.1730482717656622,0.09771040157409892,0.17437070938215016,0.27633363844393516,0.05837254004576657,0.08965923073433787,false,18
